cn	CHR	START	END	i	cn_ctc	cn_cdp	cn_wbc
3	chr10	11411549	12003099	2529	3.5714286	5.916667	1.94444444444444
3	chr10	12003100	12559230	2530	3.5714286	5.916667	1.94444444444444
3	chr10	12559231	13079141	2531	3.5714286	5.916667	1.94444444444444
3	chr10	13079142	13592915	2532	3.5714286	5.916667	1.94444444444444
3	chr10	13592916	14118357	2533	3.5714286	5.916667	1.94444444444444
3	chr10	14118358	14668818	2534	3.5714286	5.916667	1.94444444444444
3	chr10	14668819	15253486	2535	3.5714286	5.916667	1.94444444444444
3	chr10	15253487	15855736	2536	3.5714286	5.916667	1.94444444444444
3	chr10	15855737	16404216	2537	3.5714286	5.916667	1.94444444444444
3	chr10	16404217	16960774	2538	3.5714286	5.916667	1.94444444444444
3	chr10	16960775	17508666	2539	3.5714286	5.916667	1.94444444444444
3	chr10	17508667	18033590	2540	3.5714286	5.916667	1.94444444444444
3	chr10	18033591	18562874	2541	3.5714286	5.916667	1.94444444444444
3	chr10	18562875	19083608	2542	3.5714286	5.916667	1.94444444444444
3	chr10	19083609	19612192	2543	3.5714286	5.916667	1.94444444444444
3	chr10	19612193	20156489	2544	3.5714286	5.916667	1.94444444444444
3	chr10	20156490	20675207	2545	3.5714286	5.916667	1.94444444444444
3	chr10	20675208	21190121	2546	3.5714286	5.916667	1.94444444444444
3	chr10	21190122	21720902	2547	3.5714286	5.916667	1.94444444444444
3	chr10	21720903	22263580	2548	3.5714286	5.916667	1.94444444444444
3	chr10	22263581	22856860	2549	3.5714286	5.916667	1.94444444444444
3	chr10	22856861	23389369	2550	3.5714286	5.916667	1.94444444444444
3	chr10	23389370	23965531	2551	3.5714286	5.916667	1.94444444444444
3	chr10	23965532	24494196	2552	3.5714286	5.916667	1.94444444444444
3	chr10	24494197	25027747	2553	3.5714286	5.916667	1.94444444444444
3	chr10	25027748	25557611	2554	3.5714286	5.916667	1.94444444444444
3	chr10	25557612	26111184	2555	3.5714286	5.916667	1.94444444444444
3	chr10	26111185	26649010	2556	3.5714286	5.916667	1.94444444444444
3	chr10	26649011	27179032	2557	3.5714286	5.916667	1.94444444444444
3	chr10	27179033	27731185	2558	3.5714286	5.916667	1.94444444444444
3	chr10	27731186	28291020	2559	3.5714286	5.916667	1.94444444444444
3	chr10	28291021	28826410	2560	3.5714286	5.916667	1.94444444444444
3	chr10	28826411	29390448	2561	3.5714286	5.916667	1.94444444444444
3	chr10	29390449	29943630	2562	3.5714286	5.916667	1.94444444444444
3	chr10	29943631	30517512	2563	3.5714286	5.916667	1.94444444444444
3	chr10	30517513	31072134	2564	3.5714286	5.916667	1.94444444444444
3	chr10	31072135	31620013	2565	3.5714286	5.916667	1.94444444444444
3	chr10	31620014	32206156	2566	3.5714286	5.916667	1.94444444444444
3	chr10	32206157	32756679	2567	3.5714286	5.916667	1.94444444444444
3	chr10	32756680	33326938	2568	3.5714286	5.916667	1.94444444444444
3	chr10	33326939	33921244	2569	3.5714286	5.916667	1.94444444444444
3	chr10	33921245	34454168	2570	3.5714286	5.916667	1.94444444444444
3	chr10	34454169	35018366	2571	3.5714286	5.916667	1.94444444444444
3	chr10	35018367	35577339	2572	3.5714286	5.916667	1.94444444444444
3	chr10	35577340	36143156	2573	3.5714286	5.916667	1.94444444444444
3	chr10	36143157	36700474	2574	3.5714286	5.916667	1.94444444444444
3	chr10	36700475	37240268	2575	3.5714286	5.916667	1.94444444444444
3	chr10	37240269	37780294	2576	3.5714286	5.916667	1.94444444444444
3	chr10	37780295	38349853	2577	3.5714286	5.916667	1.94444444444444
3	chr10	38349854	38941591	2578	3.5714286	5.916667	1.94444444444444
3	chr10	38941592	39466306	2579	3.5714286	5.916667	1.94444444444444
3	chr10	39466307	39983246	2580	3.5714286	5.916667	1.94444444444444
3	chr10	39983247	40516504	2581	3.5714286	5.916667	1.94444444444444
3	chr10	40516505	41046659	2582	3.5714286	5.916667	1.94444444444444
3	chr10	41046660	41576013	2583	3.5714286	5.916667	1.94444444444444
3	chr10	41576014	42101395	2584	3.5714286	5.916667	1.94444444444444
3	chr10	42101396	42622408	2585	3.5714286	5.916667	1.94444444444444
3	chr10	42622409	43139212	2586	3.5714286	5.916667	1.94444444444444
3	chr10	43139213	43661920	2587	3.5714286	5.916667	1.94444444444444
3	chr10	43661921	44190256	2588	3.5714286	5.916667	1.94444444444444
3	chr10	44190257	44721325	2589	3.5714286	5.916667	1.94444444444444
3	chr10	44721326	45248754	2590	3.5714286	5.916667	1.94444444444444
3	chr10	45248755	45805213	2591	3.5714286	5.916667	1.94444444444444
3	chr10	45805214	46333394	2592	3.5714286	5.916667	1.94444444444444
3	chr10	46333395	46908382	2593	3.5714286	5.916667	1.94444444444444
3	chr10	46908383	47499430	2594	3.5714286	5.916667	1.94444444444444
3	chr10	47499431	48099228	2595	3.5714286	5.916667	1.94444444444444
3	chr10	48099229	48667887	2596	3.5714286	5.916667	1.94444444444444
3	chr10	48667888	49235754	2597	3.5714286	5.916667	1.94444444444444
3	chr10	49235755	49775362	2598	3.5714286	5.916667	1.94444444444444
3	chr10	49775363	50379718	2599	3.5714286	5.916667	1.94444444444444
3	chr10	50379719	50944202	2600	3.5714286	5.916667	1.94444444444444
3	chr10	50944203	51526188	2601	3.5714286	5.916667	1.94444444444444
3	chr10	51526189	52091781	2602	3.5714286	5.916667	1.94444444444444
3	chr10	52091782	52684857	2603	3.5714286	5.916667	1.94444444444444
3	chr10	52684858	53226104	2604	3.5714286	5.916667	1.94444444444444
3	chr10	53226105	53759003	2605	3.5714286	5.916667	1.94444444444444
3	chr10	53759004	54312656	2606	3.5714286	5.916667	1.94444444444444
3	chr10	54312657	54867707	2607	3.5714286	5.916667	1.94444444444444
3	chr10	54867708	55425423	2608	3.5714286	5.916667	1.94444444444444
3	chr10	55425424	56004340	2609	3.5714286	5.916667	1.94444444444444
3	chr10	56004341	56564293	2610	3.5714286	5.916667	1.94444444444444
3	chr10	56564294	57130917	2611	3.5714286	5.916667	1.94444444444444
3	chr10	57130918	57695650	2612	3.5714286	5.916667	1.94444444444444
3	chr10	57695651	58577433	2613	3.5714286	5.916667	1.94444444444444
3	chr10	58577434	59118686	2614	3.5714286	5.916667	1.94444444444444
3	chr10	59118687	59637903	2615	3.5714286	5.916667	1.94444444444444
3	chr10	59637904	60162279	2616	3.5714286	5.916667	1.94444444444444
3	chr10	60162280	60678750	2617	3.5714286	5.916667	1.94444444444444
3	chr10	60678751	61192365	2618	3.5714286	5.916667	1.94444444444444
3	chr10	61192366	61713958	2619	3.5714286	5.916667	1.94444444444444
3	chr10	61713959	62225220	2620	3.5714286	5.916667	1.94444444444444
3	chr10	62225221	62753020	2621	3.5714286	5.916667	1.94444444444444
3	chr10	62753021	63285386	2622	3.5714286	5.916667	1.94444444444444
3	chr10	63285387	63855677	2623	3.5714286	5.916667	1.94444444444444
3	chr10	63855678	64372274	2624	3.5714286	5.916667	1.94444444444444
3	chr10	64372275	64916547	2625	3.5714286	5.916667	1.94444444444444
3	chr10	64916548	65464467	2626	3.5714286	5.916667	1.94444444444444
3	chr10	65464468	66047244	2627	3.5714286	5.916667	1.94444444444444
3	chr10	66047245	66613311	2628	3.5714286	5.916667	1.94444444444444
3	chr10	66613312	67154031	2629	3.5714286	5.916667	1.94444444444444
3	chr10	67154032	67679578	2630	3.5714286	5.916667	1.94444444444444
3	chr10	67679579	68190414	2631	3.5714286	5.916667	1.94444444444444
3	chr10	68190415	68715037	2632	3.5714286	5.916667	1.94444444444444
3	chr10	68715038	69261921	2633	3.5714286	5.916667	1.94444444444444
3	chr10	69261922	69780815	2634	3.5714286	5.916667	1.94444444444444
3	chr10	69780816	70293740	2635	3.5714286	5.916667	1.94444444444444
3	chr10	70293741	70825318	2636	3.5714286	5.916667	1.94444444444444
3	chr10	70825319	71358532	2637	3.5714286	5.916667	1.94444444444444
3	chr10	71358533	71948823	2638	3.5714286	5.916667	1.94444444444444
3	chr10	71948824	72507892	2639	3.5714286	5.916667	1.94444444444444
3	chr10	72507893	73048873	2640	3.5714286	5.916667	1.94444444444444
3	chr10	73048874	73605262	2641	3.5714286	5.916667	1.94444444444444
3	chr10	73605263	74147874	2642	3.5714286	5.916667	1.94444444444444
3	chr10	74147875	74702963	2643	3.5714286	5.916667	1.94444444444444
3	chr10	74702964	75246756	2644	3.5714286	5.916667	1.94444444444444
3	chr10	75246757	75761735	2645	3.5714286	5.916667	1.94444444444444
3	chr10	75761736	76287511	2646	3.5714286	5.916667	1.94444444444444
3	chr10	76287512	76804575	2647	3.5714286	5.916667	1.94444444444444
3	chr10	76804576	77322431	2648	3.5714286	5.916667	1.94444444444444
3	chr10	77322432	77840248	2649	3.5714286	5.916667	1.94444444444444
3	chr10	77840249	78366161	2650	3.5714286	5.916667	1.94444444444444
3	chr10	78366162	78949711	2651	3.5714286	5.916667	1.94444444444444
3	chr10	78949712	79555438	2652	3.5714286	5.916667	1.94444444444444
3	chr10	79555439	80070489	2653	3.5	5.666667	1.94444444444444
3	chr10	80070490	80585649	2654	3.5	5.5	1.94444444444444
3	chr10	80585650	81104974	2655	3.5	5.5	1.94444444444444
3	chr10	81104975	81617632	2656	3.5	5.5	1.94444444444444
3	chr10	81617633	82185254	2657	3.5	5.5	1.94444444444444
3	chr10	82185255	82748327	2658	3.5714286	5.916667	1.94444444444444
3	chr10	82748328	83260450	2659	3.5714286	5.916667	1.94444444444444
3	chr10	83260451	83819328	2660	3.5714286	5.916667	1.94444444444444
3	chr10	83819329	84348483	2661	3.5714286	5.916667	1.94444444444444
3	chr10	84348484	84868189	2662	3.5714286	5.916667	1.94444444444444
3	chr10	84868190	85380440	2663	3.5714286	5.916667	1.94444444444444
3	chr10	85380441	85920730	2664	3.5714286	5.916667	1.94444444444444
3	chr10	85920731	86440526	2665	3.5714286	5.916667	1.94444444444444
3	chr10	86440527	86982982	2666	3.5714286	5.916667	1.94444444444444
3	chr10	86982983	87543578	2667	3.5714286	5.916667	1.94444444444444
3	chr10	87543579	88074705	2668	3.5714286	5.916667	1.94444444444444
3	chr10	88074706	88602351	2669	3.5714286	5.916667	1.94444444444444
3	chr10	88602352	89143960	2670	3.5714286	5.916667	1.94444444444444
3	chr10	89143961	89664435	2671	3.5714286	5.916667	1.94444444444444
3	chr10	89664436	90212056	2672	3.5714286	5.916667	1.94444444444444
3	chr10	90212057	90751707	2673	3.5714286	5.916667	1.94444444444444
3	chr10	90751708	91275022	2674	3.5714286	5.75	1.94444444444444
3	chr10	91275023	91804811	2675	3.5714286	5.75	1.94444444444444
3	chr10	91804812	92323901	2676	3.5714286	5.666667	1.94444444444444
3	chr10	92323902	92854303	2677	3.5	5.5	1.94444444444444
3	chr10	92854304	93381792	2678	3.1428571	5.083333	1.94444444444444
3	chr10	93381793	93908226	2679	3.1428571	5.083333	1.94444444444444
3	chr10	93908227	94426493	2680	3.1428571	5.083333	1.94444444444444
3	chr10	94426494	94939314	2681	3.1428571	5.083333	1.94444444444444
3	chr10	94939315	95449123	2682	3.1428571	5.083333	1.94444444444444
3	chr10	95449124	95971564	2683	3.1428571	5.166667	1.94444444444444
3	chr10	95971565	96503235	2684	3.1428571	5.166667	1.94444444444444
3	chr10	96503236	97038521	2685	3.1428571	5.166667	1.94444444444444
3	chr10	97038522	97583520	2686	3.1428571	5.333333	1.94444444444444
3	chr10	97583521	98137913	2687	3.1428571	5.333333	1.94444444444444
3	chr10	98137914	98690636	2688	3.1428571	5.25	1.94444444444444
2	chr10	98690637	99218461	2689	3.0714286	4.916667	1.94444444444444
2	chr10	99218462	99762751	2690	3.0714286	4.916667	1.94444444444444
2	chr10	99762752	100302821	2691	3.0714286	4.916667	1.94444444444444
2	chr10	100302822	100858933	2692	3.0714286	4.916667	1.94444444444444
2	chr10	100858934	101395270	2693	3.0714286	4.916667	1.94444444444444
2	chr10	101395271	101948486	2694	3.0714286	4.916667	1.94444444444444
2	chr10	101948487	102495810	2695	3.0714286	4.916667	1.94444444444444
2	chr10	102495811	103019658	2696	3.0714286	4.916667	1.94444444444444
2	chr10	103019659	103559452	2697	3.0714286	4.916667	1.94444444444444
2	chr10	103559453	104144977	2698	3.0714286	4.916667	1.94444444444444
2	chr10	104144978	104717440	2699	3.0714286	4.916667	1.94444444444444
2	chr10	104717441	105295211	2700	3.0714286	4.916667	1.94444444444444
2	chr10	105295212	105820937	2701	3.0714286	4.916667	1.94444444444444
2	chr10	105820938	106417192	2702	3.0714286	4.916667	1.94444444444444
2	chr10	106417193	106957456	2703	3.0714286	4.916667	1.94444444444444
2	chr10	106957457	107503182	2704	3.0714286	4.916667	1.94444444444444
2	chr10	107503183	108042871	2705	3.0714286	4.916667	1.94444444444444
2	chr10	108042872	108568498	2706	3	4.916667	1.94444444444444
2	chr10	108568499	109083520	2707	3	4.916667	1.94444444444444
2	chr10	109083521	109631038	2708	3	4.916667	1.94444444444444
2	chr10	109631039	110166387	2709	3	4.916667	1.94444444444444
2	chr10	110166388	110726572	2710	3	4.916667	1.94444444444444
2	chr10	110726573	111253128	2711	3	4.916667	1.94444444444444
2	chr10	111253129	111769477	2712	3	4.916667	1.94444444444444
2	chr10	111769478	112320917	2713	3	4.916667	1.94444444444444
2	chr10	112320918	112895682	2714	3	4.916667	1.94444444444444
2	chr10	112895683	113429984	2715	3	4.916667	1.94444444444444
2	chr10	113429985	113962117	2716	3	4.916667	1.94444444444444
2	chr10	113962118	114506425	2717	3	4.916667	1.94444444444444
2	chr10	114506426	115051709	2718	3	4.916667	1.94444444444444
2	chr10	115051710	115572772	2719	3	4.916667	1.94444444444444
2	chr10	115572773	116101510	2720	3	4.916667	1.94444444444444
2	chr10	116101511	116631072	2721	3	4.916667	1.94444444444444
2	chr10	116631073	117148383	2722	3	4.916667	1.94444444444444
2	chr10	117148384	117680518	2723	3	4.916667	1.94444444444444
2	chr10	117680519	118209606	2724	3	4.916667	1.94444444444444
2	chr10	118209607	118745380	2725	3	4.916667	1.94444444444444
2	chr10	118745381	119278066	2726	3	4.916667	1.94444444444444
2	chr10	119278067	119805294	2727	3	4.916667	1.94444444444444
2	chr10	119805295	120319043	2728	3	4.916667	1.94444444444444
2	chr10	120319044	120832125	2729	3	4.916667	1.94444444444444
2	chr10	120832126	121363463	2730	3	4.916667	1.94444444444444
2	chr10	121363464	121891002	2731	3	4.916667	1.94444444444444
2	chr10	121891003	122467590	2732	3	4.916667	1.94444444444444
2	chr10	122467591	122998508	2733	3	4.916667	1.94444444444444
2	chr10	122998509	123524421	2734	3	4.916667	1.94444444444444
2	chr10	123524422	124056937	2735	3	4.916667	1.94444444444444
2	chr10	124056938	124601934	2736	3	4.916667	1.94444444444444
2	chr10	124601935	125142599	2737	3	4.916667	1.94444444444444
2	chr10	125142600	125669919	2738	3	4.916667	1.94444444444444
2	chr10	125669920	126209221	2739	3	4.916667	1.94444444444444
2	chr10	126209222	126751702	2740	3	4.916667	1.94444444444444
2	chr10	126751703	127273644	2741	3	4.916667	1.94444444444444
2	chr10	127273645	127791840	2742	3	4.916667	1.94444444444444
2	chr10	127791841	128321275	2743	3	4.916667	1.94444444444444
2	chr10	128321276	128845560	2744	3	4.916667	1.94444444444444
2	chr10	128845561	129438964	2745	3	4.916667	1.94444444444444
2	chr10	129438965	130002003	2746	3	4.916667	1.94444444444444
2	chr10	130002004	130694993	2747	3	4.916667	1.94444444444444
3	chr11	1	3628024	2748	4.0714286	6	1.94444444444444
3	chr11	3628025	4150329	2749	4.0714286	6	1.94444444444444
3	chr11	4150330	4669902	2750	4.0714286	6	1.94444444444444
3	chr11	4669903	5189685	2751	4.0714286	6	1.94444444444444
3	chr11	5189686	5718925	2752	4.0714286	6	1.94444444444444
3	chr11	5718926	6250261	2753	4.0714286	6	1.94444444444444
3	chr11	6250262	6797653	2754	4.0714286	6	1.94444444444444
3	chr11	6797654	7331264	2755	4.0714286	6	1.94444444444444
3	chr11	7331265	7893635	2756	4.0714286	6	1.94444444444444
3	chr11	7893636	8463913	2757	4.0714286	6	1.94444444444444
3	chr11	8463914	8999730	2758	4.0714286	6	1.94444444444444
3	chr11	8999731	9557626	2759	4.0714286	6	1.94444444444444
3	chr11	9557627	10116762	2760	4.0714286	6	1.94444444444444
3	chr11	10116763	10702762	2761	4.0714286	6	1.94444444444444
3	chr11	10702763	11269250	2762	4.0714286	6	1.94444444444444
3	chr11	11269251	11830069	2763	4.0714286	6	1.94444444444444
3	chr11	11830070	12371781	2764	4.0714286	6	1.94444444444444
3	chr11	12371782	12947708	2765	4.0714286	6	1.94444444444444
3	chr11	12947709	13521668	2766	4.0714286	6	1.94444444444444
3	chr11	13521669	14112165	2767	3.9285714	6	1.94444444444444
3	chr11	14112166	14668228	2768	3.9285714	6	1.94444444444444
3	chr11	14668229	15236228	2769	3.9285714	6	1.94444444444444
3	chr11	15236229	15800189	2770	3.9285714	6	1.94444444444444
3	chr11	15800190	16378411	2771	3.9285714	6	1.94444444444444
3	chr11	16378412	16939878	2772	4	6	1.94444444444444
3	chr11	16939879	17479168	2773	4	6	1.94444444444444
3	chr11	17479169	18031044	2774	4	6	1.94444444444444
3	chr11	18031045	18591891	2775	4	6	1.94444444444444
3	chr11	18591892	19145524	2776	4	6	1.94444444444444
3	chr11	19145525	19679058	2777	4	6	1.94444444444444
3	chr11	19679059	20209953	2778	4	6	1.94444444444444
3	chr11	20209954	20735421	2779	4	6	1.94444444444444
3	chr11	20735422	21264906	2780	4	6	1.94444444444444
3	chr11	21264907	21813618	2781	4	6	1.94444444444444
3	chr11	21813619	22352344	2782	4	6	1.94444444444444
3	chr11	22352345	22902207	2783	4	6	1.94444444444444
3	chr11	22902208	23434559	2784	4	6	1.94444444444444
3	chr11	23434560	23975891	2785	4	6	1.94444444444444
3	chr11	23975892	24486737	2786	4	6	1.94444444444444
3	chr11	24486738	25034213	2787	4	6	1.94444444444444
3	chr11	25034214	25576072	2788	7.6428571	14.416667	56.1111111111111
3	chr11	25576073	26110924	2789	7.6428571	14.416667	56.1111111111111
3	chr11	26110925	26668481	2790	7.6428571	14.416667	56.1111111111111
3	chr11	26668482	27232503	2791	7.6428571	14.416667	56.1111111111111
3	chr11	27232504	27819069	2792	7.6428571	14.416667	56.1111111111111
3	chr11	27819070	28383620	2793	7.6428571	14.416667	56.1111111111111
3	chr11	28383621	28921103	2794	7.6428571	14.416667	56.1111111111111
3	chr11	28921104	29504323	2795	7.6428571	14.416667	56.1111111111111
3	chr11	29504324	30050478	2796	4	5.833333	1.94444444444444
3	chr11	30050479	30606282	2797	4	5.833333	1.94444444444444
3	chr11	30606283	31167815	2798	4	5.833333	1.94444444444444
3	chr11	31167816	31720159	2799	4	5.833333	1.94444444444444
3	chr11	31720160	32235921	2800	4	5.833333	1.94444444444444
3	chr11	32235922	32748746	2801	4	5.833333	1.94444444444444
3	chr11	32748747	33271282	2802	4	5.833333	1.94444444444444
3	chr11	33271283	33792060	2803	4	5.833333	1.94444444444444
3	chr11	33792061	34308718	2804	4	5.833333	1.94444444444444
3	chr11	34308719	34970844	2805	4	5.833333	1.94444444444444
3	chr11	34970845	35484375	2806	4	5.833333	1.94444444444444
3	chr11	35484376	35995299	2807	4	5.833333	1.94444444444444
3	chr11	35995300	36510343	2808	3.9285714	5.833333	1.83333333333333
3	chr11	36510344	37021554	2809	3.9285714	5.833333	1.83333333333333
3	chr11	37021555	37544841	2810	3.9285714	5.833333	1.83333333333333
3	chr11	37544842	38089972	2811	3.9285714	5.833333	1.83333333333333
3	chr11	38089973	38623360	2812	3.9285714	5.833333	1.83333333333333
3	chr11	38623361	39161196	2813	3.9285714	5.833333	1.94444444444444
3	chr11	39161197	39691346	2814	3.9285714	5.833333	1.94444444444444
3	chr11	39691347	40241498	2815	4	5.833333	1.94444444444444
3	chr11	40241499	40806696	2816	4	5.833333	1.94444444444444
3	chr11	40806697	41420804	2817	4	5.833333	2
3	chr11	41420805	41977519	2818	4	5.833333	2
3	chr11	41977520	42502609	2819	4	5.833333	2
3	chr11	42502610	43052492	2820	4	5.833333	2
3	chr11	43052493	43592498	2821	4	5.833333	2
3	chr11	43592499	44110326	2822	4	5.833333	1.94444444444444
3	chr11	44110327	44632682	2823	4	5.833333	1.94444444444444
3	chr11	44632683	45150339	2824	4	5.916667	1.94444444444444
3	chr11	45150340	45688476	2825	4	5.916667	1.94444444444444
3	chr11	45688477	46231043	2826	4	5.916667	1.94444444444444
3	chr11	46231044	46782923	2827	4	6	1.94444444444444
3	chr11	46782924	47315328	2828	4.0714286	6.25	1.94444444444444
3	chr11	47315329	47876160	2829	4.1428571	6.25	1.94444444444444
3	chr11	47876161	48424464	2830	4.1428571	6.25	1.94444444444444
3	chr11	48424465	48994663	2831	4.1428571	6.416667	1.94444444444444
3	chr11	48994664	49556286	2832	4.3571429	6.416667	1.94444444444444
3	chr11	49556287	50074212	2833	4.3571429	6.416667	1.94444444444444
3	chr11	50074213	50595140	2834	4.3571429	6.416667	1.94444444444444
3	chr11	50595141	51113940	2835	4.3571429	6.416667	1.94444444444444
3	chr11	51113941	51644681	2836	4.3571429	6.416667	1.94444444444444
3	chr11	51644682	52169955	2837	4.3571429	6.416667	1.94444444444444
3	chr11	52169956	52689728	2838	4.3571429	6.416667	1.94444444444444
